Time,BField_R,BField_T,BField_N,BTOTAL,HAE_X,HAE_Y,HAE_Z,HEE_X,HEE_Y,HEE_Z,HEEQ_X,HEEQ_Y,HEEQ_Z,CARR_X,CARR_Y,CARR_Z,HCI_X,HCI_Y,HCI_Z,R,Np,Vp,Tp,Vth,Vr_Over_V_RTN,Vt_Over_V_RTN,Vn_Over_V_RTN,Vp_RTN,Entropy,Beta,Total_Pressure,Cone_Angle,Clock_Angle,Magnetic_Pressure,Dynamic_Pressure
2010-10-31 00:23:36,-10.3041725,7.3773203,-1.7548648,12.859264,-0.50459,0.825153,-0.00211802,0.09903011,0.9621209,-0.0020982984,0.10637583,0.9571681,-0.08945067,0.23620851,0.93364453,-0.08945067,0.6757469,0.686187,-0.08945067,0.9672063,27.3,368.0,154000.0,50.4,0.99985397,0.016872875,0.0027214314,367.45367,0.79466456,1.8277004,186.05254,143.25476,103.38044,65.79487,3.5758915
2010-10-31 00:24:36,-10.253955,7.7584534,-2.1518805,13.105688,-0.50460035,0.8251467,-0.00211802,0.09903011,0.9621209,-0.0020982984,0.10637583,0.9571681,-0.08945067,0.2363568,0.933607,-0.08945067,0.6757374,0.68619645,-0.08945067,0.9672063,24.7,371.0,144000.0,48.7,0.9996025,0.02674612,0.008915374,370.14713,0.7940391,1.5341476,173.18959,141.4813,105.50186,68.3407,3.2829347
2010-10-31 00:25:36,-10.047876,8.580218,-1.8112618,13.374998,-0.50461066,0.82514036,-0.00211802,0.09902842,0.96212107,-0.0020982984,0.106375806,0.9571679,-0.08945235,0.23650666,0.9335689,-0.08945235,0.67572886,0.6862046,-0.08945235,0.9672063,23.8,373.0,127000.0,45.8,0.99941874,0.03352854,0.006169251,372.8167,0.6427174,1.3282781,165.72682,138.69818,101.91998,71.17824,3.209107
2010-10-31 00:26:36,-10.040531,8.527398,-2.0250747,13.3848915,-0.504621,0.82513404,-0.00211803,0.09902842,0.96212107,-0.0020982984,0.10637579,0.9571678,-0.08945403,0.2366549,0.93353117,-0.08945403,0.6757204,0.6862128,-0.08945403,0.9672063,25.4,369.0,141000.0,48.3,0.99899006,0.044694513,-0.004604889,369.17282,0.73451304,1.4953743,177.8835,138.60243,103.35906,71.28357,3.3582242
2010-10-31 00:27:36,-10.314113,8.054895,-2.609344,13.397462,-0.50463134,0.8251277,-0.00211803,0.09902842,0.96212107,-0.0020982984,0.10637412,0.957168,-0.08945403,0.23680316,0.93349355,-0.08945403,0.675712,0.686221,-0.08945403,0.9672063,24.7,372.0,126000.0,45.6,0.9989545,0.045712586,0.00053779513,371.88882,0.59374195,1.3683492,169.14581,140.34094,107.94948,71.41753,3.3139021
2010-10-31 00:28:36,-10.286863,8.038417,-2.3372731,13.3155775,-0.50464165,0.8251214,-0.00211803,0.09902842,0.96212107,-0.0020982984,0.10637411,0.9571678,-0.08945571,0.236953,0.93345535,-0.08945571,0.67570347,0.68622917,-0.08945571,0.9672063,24.1,372.0,121000.0,44.8,0.99960804,0.027976112,0.0010760044,371.74573,0.5575963,1.3242248,163.97162,140.58286,106.21247,70.5472,3.2309148
2010-10-31 00:29:36,-10.077946,8.491587,-1.2464083,13.28763,-0.504652,0.8251151,-0.00211803,0.09902675,0.96212125,-0.0020982984,0.106374085,0.9571676,-0.08945739,0.23710123,0.93341756,-0.08945739,0.675695,0.6862373,-0.08945739,0.9672063,23.3,374.0,120000.0,44.6,0.9996788,0.024369346,-0.0069626705,373.41995,0.5789066,1.2803465,160.20145,139.32736,98.350334,70.25137,3.151864
2010-10-31 00:30:36,-10.195246,8.582302,-0.8875445,13.376451,-0.50466233,0.8251088,-0.00211803,0.09902675,0.96212125,-0.0020982984,0.106374085,0.9571676,-0.08945739,0.23724946,0.9333799,-0.08945739,0.6756854,0.68624675,-0.08945739,0.9672063,27.1,372.0,169000.0,52.9,0.9997962,0.01671269,-0.0113215,370.9756,0.9414367,1.7681724,197.08105,139.65665,95.90429,71.193695,3.6180658
2010-10-31 00:31:36,-10.537982,7.9305654,-1.9699043,13.387893,-0.5046727,0.8251025,-0.00211803,0.09902675,0.96212125,-0.0020982984,0.1063724,0.9571677,-0.08945908,0.2373993,0.9333416,-0.08945908,0.67567694,0.68625486,-0.08945908,0.9672063,29.0,371.0,178000.0,54.3,0.9996706,0.022148876,-0.012965196,370.22195,0.95150185,1.9475216,210.20897,141.9179,103.9496,71.315544,3.856016
2010-10-31 00:32:36,-10.712646,7.7577963,-2.7399735,13.560416,-0.504683,0.8250962,-0.00211803,0.09902675,0.96212125,-0.0020982984,0.1063724,0.9571677,-0.08945908,0.23754753,0.93330395,-0.08945908,0.67566854,0.68626314,-0.08945908,0.9672063,23.7,373.0,117000.0,44.0,0.9996263,0.026567249,-0.006440545,372.63925,0.5239082,1.2348939,163.52101,142.18494,109.4527,73.165405,3.1925821
2010-10-31 00:33:36,-11.250729,7.2156963,-3.571728,13.978984,-0.5046934,0.8250899,-0.00211803,0.09902506,0.9621214,-0.0020982984,0.10637238,0.9571675,-0.08946075,0.23769572,0.93326604,-0.08946075,0.6756601,0.68627125,-0.08946075,0.9672063,22.7,371.0,109000.0,42.4,0.9996124,0.02781953,-0.00108037,370.2435,0.46077925,1.0756105,161.38676,143.594,116.335144,77.75189,3.0186815
2010-10-31 00:34:36,-12.170958,6.377237,-4.356319,14.47911,-0.5047037,0.82508355,-0.00211804,0.09902506,0.9621214,-0.0020982984,0.106372364,0.9571674,-0.08946244,0.23784554,0.9332277,-0.08946244,0.67565155,0.6862794,-0.08946244,0.9672063,21.6,376.0,106000.0,41.9,0.999801,0.018899327,-0.0063885045,375.67477,0.4685877,0.94156283,161.95943,147.20221,124.33716,83.41487,2.9572926
2010-10-31 00:35:36,-12.277354,6.897151,-3.847284,14.670276,-0.504714,0.82507724,-0.00211804,0.09902506,0.9621214,-0.0020982984,0.106370695,0.95716757,-0.08946244,0.23799376,0.9331899,-0.08946244,0.67564315,0.6862877,-0.08946244,0.9672063,22.0,374.0,120000.0,44.6,0.99974173,0.01927213,-0.012045081,373.5965,0.6363175,0.9917741,170.56409,146.81277,119.153114,85.63204,2.9788234
2010-10-31 00:36:36,-11.488266,8.174457,-3.0090117,14.494665,-0.5047244,0.8250709,-0.00211804,0.09902506,0.9621214,-0.0020982984,0.10637068,0.9571674,-0.08946411,0.23814192,0.93315196,-0.08946411,0.6756335,0.686297,-0.08946411,0.9672063,23.7,375.0,124000.0,45.3,0.99961555,0.009881319,-0.025905078,374.44394,0.6110697,1.1126194,176.6072,142.42783,110.208626,83.5942,3.2235801
2010-10-31 00:37:36,-10.899179,7.9462028,-3.3834321,14.061533,-0.5047347,0.8250646,-0.00211804,0.09902339,0.9621216,-0.0020982984,0.10637066,0.95716727,-0.0894658,0.23829173,0.9331136,-0.0894658,0.67562497,0.68630517,-0.0894658,0.9672063,26.7,372.0,121000.0,44.8,0.9996029,-0.0024294967,-0.028074183,370.4471,0.4551446,1.3155599,182.1763,140.81465,113.063934,78.67289,3.5545137
2010-10-31 00:38:36,-10.864748,6.913253,-4.5826936,13.790318,-0.50474507,0.8250583,-0.00211804,0.09902339,0.9621216,-0.0020982984,0.10637066,0.95716727,-0.0894658,0.23843992,0.9330757,-0.0894658,0.6756166,0.6863134,-0.0894658,0.9672063,27.4,370.0,159000.0,51.3,0.99922764,0.0062400857,-0.038797054,368.5847,0.8389357,1.6240561,198.55998,141.98535,123.53981,75.667305,3.6111176
2010-10-31 00:39:36,-11.117089,6.3090134,-5.343457,13.89239,-0.5047554,0.82505196,-0.00211804,0.09902339,0.9621216,-0.0020982984,0.106368974,0.95716727,-0.08946748,0.23858808,0.93303764,-0.08946748,0.6756081,0.68632156,-0.08946748,0.9672063,24.8,374.0,116000.0,43.8,0.9993235,0.009926166,-0.03541227,372.75217,0.465664,1.2260177,170.94374,143.15195,130.26314,76.791595,3.3427858
2010-10-31 00:40:36,-11.494585,5.9659667,-5.676409,14.154769,-0.5047657,0.82504565,-0.00211804,0.09902339,0.9621216,-0.0020982984,0.10636895,0.95716715,-0.08946916,0.23873785,0.9329992,-0.08946916,0.67559963,0.68632966,-0.08946916,0.9672063,26.6,370.0,150000.0,49.8,0.9993575,0.0048788814,-0.035507414,368.93704,0.7811641,1.4483986,195.19019,144.29813,133.57529,79.719635,3.5123894
2010-10-31 00:41:36,-11.534641,6.2644777,-6.2536335,14.571128,-0.50477606,0.8250393,-0.00211804,0.09902339,0.9621216,-0.0020982984,0.10636895,0.95716715,-0.08946916,0.23888603,0.9329613,-0.08946916,0.67559004,0.68633914,-0.08946916,0.9672063,19.9,377.0,122000.0,44.9,0.9997231,-0.0023942278,-0.023410227,375.90408,0.7614342,0.9169003,161.94104,142.33617,134.95036,84.47848,2.7278702
2010-10-31 00:42:36,-11.949445,6.8140593,-6.6598377,15.315548,-0.5047864,0.825033,-0.00211804,0.09902171,0.9621218,-0.0020982984,0.10636894,0.95716697,-0.08947084,0.23903416,0.93292314,-0.08947084,0.6755815,0.68634725,-0.08947084,0.9672063,15.2,394.0,78100.0,35.9,0.9994519,-0.020147154,-0.02626781,392.11493,0.36181203,0.5194126,141.81194,141.28041,134.34422,93.330765,2.2671843
2010-10-31 00:43:36,-13.313893,7.767456,-5.764275,16.500393,-0.50479674,0.8250267,-0.00211805,0.09902171,0.9621218,-0.0020982984,0.10636727,0.95716715,-0.08947084,0.23918396,0.93288475,-0.08947084,0.67557317,0.68635553,-0.08947084,0.9672063,11.9,400.0,77800.0,35.9,0.9990346,-0.04097701,-0.01583774,397.78403,0.6007961,0.3498143,146.22952,143.79254,126.57933,108.329895,1.826662
2010-10-31 00:44:36,-13.996562,8.35351,-5.2018075,17.119242,-0.50480705,0.8250204,-0.00211805,0.09902171,0.9621218,-0.0020982984,0.10636725,0.95716697,-0.08947252,0.2393321,0.9328466,-0.08947252,0.67556465,0.68636364,-0.08947252,0.9672063,11.2,404.0,73200.0,34.8,0.99866027,-0.04862391,-0.01770409,401.0373,0.5700017,0.2987877,151.45369,144.8445,121.910904,116.60812,1.7474471
2010-10-31 00:45:36,-13.937125,7.945281,-5.7735534,17.08077,-0.50481737,0.82501405,-0.00211805,0.09902171,0.9621218,-0.0020982984,0.10636723,0.95716685,-0.0894742,0.2394802,0.93280846,-0.0894742,0.6755562,0.6863718,-0.0894742,0.9672063,12.1,406.0,105000.0,41.6,0.9991086,0.0064187855,-0.041722104,405.06107,1.0338575,0.3773398,159.89258,144.68181,126.00457,116.08461,1.9259405
2010-10-31 00:46:36,-13.467124,8.085593,-3.5684867,16.460932,-0.50482774,0.82500774,-0.00211805,0.09902003,0.96212196,-0.0020982984,0.10636723,0.95716685,-0.0894742,0.23962998,0.93276995,-0.0894742,0.6755478,0.68638,-0.0894742,0.9672063,22.8,384.0,365000.0,77.7,0.99968916,0.018763717,0.016418252,383.7193,2.269208,1.6461923,285.29883,144.89767,113.813736,107.81237,3.2567065
2010-10-31 00:47:36,-12.682863,8.948882,-0.3654608,15.70026,-0.50483805,0.8250015,-0.00211805,0.09902003,0.96212196,-0.0020982984,0.10636555,0.95716685,-0.089475885,0.23977809,0.93273175,-0.089475885,0.67553806,0.6863894,-0.089475885,0.9672063,19.1,383.0,176000.0,54.0,0.9996419,0.01567656,0.021685908,382.73706,1.35216,0.92643297,188.94635,143.88274,92.338585,98.078415,2.7142565
2010-10-31 00:48:36,-12.487924,8.635512,1.5549568,15.4150915,-0.5048484,0.8249951,-0.00211805,0.09902003,0.96212196,-0.0020982984,0.106365524,0.95716673,-0.08947756,0.23992619,0.9326935,-0.08947756,0.6755296,0.6863975,-0.08947756,0.9672063,17.7,383.0,158000.0,51.1,0.9996676,-0.01600938,0.02020856,381.02664,1.2664503,0.83661646,173.6528,144.1067,79.7924,94.54792,2.4928749
2010-10-31 00:49:36,-12.571875,8.733264,0.18583947,15.946625,-0.50485873,0.8249888,-0.00211805,0.09902003,0.96212196,-0.0020982984,0.106365524,0.95716673,-0.08947756,0.24007595,0.932655,-0.08947756,0.6755212,0.6864058,-0.08947756,0.9672063,9.21,408.0,88200.0,38.2,0.9992395,-0.027572019,0.027572019,406.20892,1.0452429,0.30503017,132.04765,142.03365,88.78096,101.18061,1.4742633
2010-10-31 00:50:36,-13.134579,9.559836,-3.393642,17.029045,-0.50486904,0.8249825,-0.00211805,0.09901835,0.9621221,-0.0020982984,0.10636551,0.95716655,-0.089479245,0.24022403,0.93261665,-0.089479245,0.6755127,0.6864139,-0.089479245,0.9672063,9.71,408.0,86700.0,37.9,0.9993016,-0.024379216,0.028319292,406.08362,0.9666469,0.27998495,147.69238,140.47118,109.54433,115.38261,1.5533404
2010-10-31 00:51:36,-13.536548,10.008108,-3.3505096,17.30015,-0.5048794,0.8249762,-0.00211806,0.09901835,0.9621221,-0.0020982984,0.106363826,0.9571666,-0.08948092,0.24037212,0.9325784,-0.08948092,0.6755042,0.68642205,-0.08948092,0.9672063,9.94,408.0,115000.0,43.6,0.9993881,-0.022416642,0.026850702,405.9484,1.3669535,0.31553647,156.66614,141.48569,108.50949,119.08567,1.5890757
2010-10-31 00:52:36,-13.199278,9.817182,0.42854103,16.779018,-0.5048897,0.8249699,-0.00211806,0.09901835,0.9621221,-0.0020982984,0.106363826,0.9571666,-0.08948092,0.24052022,0.9325402,-0.08948092,0.6754958,0.6864303,-0.08948092,0.9672063,11.2,400.0,121000.0,44.7,0.9995751,-0.027870594,0.008536939,398.26923,1.3238944,0.38756952,155.43904,141.87389,87.5005,112.0193,1.7234077
2010-10-31 00:53:36,-12.655463,9.010905,2.4267676,15.799887,-0.5049001,0.82496357,-0.00211806,0.09901835,0.9621221,-0.0020982984,0.1063638,0.95716643,-0.089482605,0.24066992,0.9325014,-0.089482605,0.67548615,0.68643963,-0.089482605,0.9672063,16.5,395.0,148000.0,49.4,0.9996595,-0.025430158,0.0058489363,393.2339,1.2385803,0.7157666,170.42665,143.22421,74.92704,99.32709,2.4751546
2010-10-31 00:54:36,-11.464835,9.2533655,1.7872853,14.92111,-0.5049104,0.82495725,-0.00211806,0.09901835,0.9621221,-0.0020982984,0.1063638,0.95716643,-0.089482605,0.24081802,0.93246317,-0.089482605,0.67547774,0.68644786,-0.089482605,0.9672063,17.1,390.0,182000.0,54.9,0.9996626,-0.01647654,0.020080782,388.43106,1.5130539,0.9368571,171.58162,140.20715,79.067955,88.58537,2.5028827
2010-10-31 00:55:36,-10.88262,9.433642,1.6565354,14.5420265,-0.5049207,0.82495093,-0.00211806,0.09901667,0.96212226,-0.0020982984,0.10636212,0.9571665,-0.08948429,0.24096608,0.9324247,-0.08948429,0.6754692,0.686456,-0.08948429,0.9672063,18.8,388.0,236000.0,62.5,0.9995278,-0.015771132,0.0263714,386.78265,1.8080132,1.2776315,191.64772,138.44821,80.040474,84.14138,2.7284017
2010-10-31 00:56:36,-11.097513,9.198325,2.316589,14.725643,-0.5049311,0.8249446,-0.00211806,0.09901667,0.96212226,-0.0020982984,0.1063621,0.9571663,-0.089485966,0.24111576,0.93238586,-0.089485966,0.67546076,0.68646413,-0.089485966,0.9672063,13.8,399.0,127000.0,45.8,0.99978477,-0.012081991,0.016864447,397.2855,1.1877344,0.6353749,141.1034,138.90479,75.86409,86.27964,2.1130075
2010-10-31 00:57:36,-9.812695,8.815358,4.778563,14.520674,-0.5049414,0.8249383,-0.00211806,0.09901667,0.96212226,-0.0020982984,0.1063621,0.9571663,-0.089485966,0.24126384,0.9323476,-0.089485966,0.67545235,0.6864724,-0.089485966,0.9672063,16.9,397.0,107000.0,42.0,0.99650306,-0.0012620353,0.083546735,396.18542,0.728052,0.7357007,145.61958,132.51428,61.539097,83.894455,2.573358
2010-10-31 00:58:36,-8.165767,8.205497,5.25821,13.529157,-0.5049517,0.824932,-0.00211806,0.09901667,0.96212226,-0.0020982984,0.10636208,0.95716614,-0.08948765,0.24141188,0.9323091,-0.08948765,0.67544264,0.6864817,-0.08948765,0.9672063,21.1,388.0,134000.0,47.1,0.9994239,0.01057728,0.032247804,387.6233,0.84360904,1.1833886,159.01685,127.12587,57.34762,72.828476,3.075521
2010-10-31 00:59:36,-7.1869116,8.633938,4.8315225,13.559232,-0.5049621,0.82492566,-0.00211807,0.09901499,0.96212244,-0.0020982984,0.10636039,0.9571662,-0.089489326,0.24156155,0.93227017,-0.089489326,0.6754342,0.6864899,-0.089489326,0.9672063,25.3,383.0,203000.0,57.9,0.99965656,0.008365327,0.024834564,382.53137,1.2851269,1.7948537,204.45564,122.00804,60.768772,73.152626,3.591461
2010-10-31 01:00:36,-9.194395,8.002532,2.5026262,13.911405,-0.5049724,0.82491934,-0.00211807,0.09901499,0.96212244,-0.0020982984,0.10636039,0.9571662,-0.089489326,0.2417096,0.9322318,-0.089489326,0.67542577,0.6864981,-0.089489326,0.9672063,15.4,360.0,85100.0,37.5,0.99988836,0.0147739295,0.002230027,358.74005,0.4774954,0.6602629,127.84697,131.37045,72.63401,77.001945,1.9226354
2010-10-31 01:01:36,-12.378389,6.3659053,-0.9054527,14.235304,-0.50498277,0.824913,-0.00211807,0.09901499,0.96212244,-0.0020982984,0.106360376,0.957166,-0.08949101,0.24185762,0.9321932,-0.08949101,0.6754173,0.6865063,-0.08949101,0.9672063,19.4,380.0,131000.0,46.6,0.999934,0.0018453832,0.011335925,379.325,0.8936453,0.97121567,158.94196,150.40704,98.09515,80.629364,2.7079535
